,Tweets,Happiness,Anger,Fear,Sadness,Disgust,Sentiment
1845,treasured buried capsule,0.2,0.2,0.2,0.2,0.2,Neutral
1846,laughed kate says,0.2,0.2,0.2,0.2,0.2,Neutral
1847,welcome friends,1.132500,0.340000,0.327500,0.372500,0.282500,Happiness
1848,outperform math richer predominantly white opposite true,0.002500,0.001113,0.001113,0.001230,0.001123,Happiness
1849,explains timing midth argument,0.258750,0.222500,0.270000,0.243750,0.165000,Fear
1850,emails chinese found lowerlevel often chose certain,0.2,0.2,0.2,0.2,0.2,Neutral
1851,degrees doctoral commenc,0.171250,0.109375,0.170625,0.110000,0.088125,Happiness
1852,international allen explains key singapore negot,0.016484,0.010391,0.009766,0.009531,0.008828,Happiness
1853,gathered biological experiments natural,0.003164,0.001348,0.001445,0.001377,0.001309,Happiness
1854,gathered biological experiments natural,0.001582,0.000674,0.000723,0.000688,0.000654,Happiness
1855,using intelligent listening natural,0.000791,0.000337,0.000361,0.000344,0.000327,Happiness
1856,essential peripheral central says,0.2,0.2,0.2,0.2,0.2,Neutral
1857,treasured cloth stanford tree costume,1.290000,0.560000,0.585000,0.570000,0.530000,Happiness
1858,find math english vary,0.2,0.2,0.2,0.2,0.2,Neutral
1859,i wanted bring said senior spent,0.2,0.2,0.2,0.2,0.2,Neutral
1860,arent passive simply perceiving actually change says,0.2,0.2,0.2,0.2,0.2,Neutral
1861,be big balanced still project says lecturer,0.2,0.2,0.2,0.2,0.2,Neutral
1862,latest using intelligent,0.2,0.2,0.2,0.2,0.2,Neutral
1863,bing u,0.2,0.2,0.2,0.2,0.2,Neutral
1864,stanford named cuthbertson dinkelspiel,0.635000,0.372500,0.330000,0.347500,0.315000,Happiness
1865,curious coexist gathered biological,1.210000,0.725000,0.795000,0.665000,0.590000,Happiness
1866,become monster monstrous dont keep human says,0.2,0.2,0.2,0.2,0.2,Neutral
1867,senior let communicate scientific visual,0.2,0.2,0.2,0.2,0.2,Neutral
1868,high dense clouds pyroclastic pose much great,1.705000,0.690000,0.690000,0.755000,0.605000,Happiness
1869,cognitive used toolmaking teaching repurposed kolod,0.2,0.2,0.2,0.2,0.2,Neutral
1870,biggest best coming,0.2,0.2,0.2,0.2,0.2,Neutral
1871,graduate awarded fulbright travel carr,0.066815,0.017835,0.034174,0.028314,0.017509,Happiness
1872,swimming tiny wisps causing swarm billi,0.2,0.2,0.2,0.2,0.2,Neutral
1873,dining serve roughly surplus packaged weighed frozen,0.2,0.2,0.2,0.2,0.2,Neutral
1874,quarterlong prerequisites nearly homework wrangle,0.2,0.2,0.2,0.2,0.2,Neutral
1875,looking back experience medical surface learned,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
1876,offered legal including critical,0.2,0.2,0.2,0.2,0.2,Neutral
1877,spearheaded stanford led faintest,0.2,0.2,0.2,0.2,0.2,Neutral
1878,arent reliable major follow according new led,0.2,0.2,0.2,0.2,0.2,Neutral
1879,listen pt insight available,0.2,0.2,0.2,0.2,0.2,Neutral
1880,reed helping navigate criminal,0.515000,1.660000,1.775000,1.380000,1.525000,Fear
1881,healthoriented including dinner limiting,1.840000,0.600000,0.575000,0.565000,0.630000,Happiness
1882,perfect turn hardofhearing,0.2,0.2,0.2,0.2,0.2,Neutral
1883,beginning knight spend developing,0.2,0.2,0.2,0.2,0.2,Neutral
1884,include american supporting,0.2,0.2,0.2,0.2,0.2,Neutral
1885,jared native american legal,0.2,0.2,0.2,0.2,0.2,Neutral
1886,fixing broken replacing snapped string laptop,0.570000,1.445000,1.205000,1.615000,0.850000,Sadness
1887,studying get ideas better see,0.765000,0.330000,0.330000,0.332500,0.302500,Happiness
1888,artificial involve working together visiting,0.2,0.2,0.2,0.2,0.2,Neutral
1889,using predict arsenic acting early,0.2,0.2,0.2,0.2,0.2,Neutral
1890,real discusses,0.2,0.2,0.2,0.2,0.2,Neutral
1891,better says so tryin,0.2,0.2,0.2,0.2,0.2,Neutral
1892,offered legal including critical,0.2,0.2,0.2,0.2,0.2,Neutral
1893,beginning knight spend developing,0.2,0.2,0.2,0.2,0.2,Neutral
1894,challenge future expand means successful,0.267500,0.071250,0.101875,0.076250,0.068750,Happiness
1895,focused making efficient reducing,0.2,0.2,0.2,0.2,0.2,Neutral
1896,perfect turn hardofhearing,0.2,0.2,0.2,0.2,0.2,Neutral
1897,developed pregnant detects percent,0.2,0.2,0.2,0.2,0.2,Neutral
1898,arent reliable major follow according new led,0.2,0.2,0.2,0.2,0.2,Neutral
1899,soon begin investing upgrading charging electric michael,0.360000,0.165000,0.251250,0.162500,0.150000,Happiness
1900,working develop advanced analyze oldsty,0.2,0.2,0.2,0.2,0.2,Neutral
1901,getting find costing ever nicholas,0.2,0.2,0.2,0.2,0.2,Neutral
1902,looking back experience medical surface learned,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
1903,quarterlong prerequisites nearly homework wrangle,0.2,0.2,0.2,0.2,0.2,Neutral
1904,far back still widely used cardiovascular many,0.2,0.2,0.2,0.2,0.2,Neutral
1905,white made aware soon longer dominant racial,0.001250,0.000557,0.000557,0.000615,0.000562,Happiness
1906,dramatically improve better able derive,0.000060,0.000020,0.000022,0.000019,0.000016,Happiness
1907,help perform better says jacob,0.2,0.2,0.2,0.2,0.2,Neutral
1908,royal irish called irelands finest,0.2,0.2,0.2,0.2,0.2,Neutral
1909,remote sensing raise alarm threatens human,0.2,0.2,0.2,0.2,0.2,Neutral
1910,spearheaded stanford led faintest,0.2,0.2,0.2,0.2,0.2,Neutral
1911,previously thought potential larger,0.044062,0.030000,0.030781,0.031094,0.026875,Happiness
1912,finding best refugees resettle understanding childrens mental,0.2,0.2,0.2,0.2,0.2,Neutral
1913,many drop end,0.2,0.2,0.2,0.2,0.2,Neutral
1914,pumping last unleash dangerous arsenic buried clays new,0.063000,0.116000,0.204500,0.119500,0.082000,Fear
1915,table prefer amidst hum bustling cafe,0.191250,0.140000,0.140000,0.136250,0.138750,Happiness
1916,ive always loved thinking art matter social,0.214375,0.108750,0.098125,0.117500,0.102500,Happiness
1917,cited undergraduate science,0.2,0.2,0.2,0.2,0.2,Neutral
1918,mcintire kelly quarkie finished third,0.2,0.2,0.2,0.2,0.2,Neutral
1919,is offers practical prepare,0.2,0.2,0.2,0.2,0.2,Neutral
1920,preceding magnitude predictive,0.2,0.2,0.2,0.2,0.2,Neutral
1921,good heading right minor,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
1922,lightweight fourth consecutive,0.2,0.2,0.2,0.2,0.2,Neutral
1923,households dropping paying nonchronic made setting,0.2,0.2,0.2,0.2,0.2,Neutral
1924,first ehr national starts pt follow,0.2,0.2,0.2,0.2,0.2,Neutral
1925,including female presenting core technical recruiting keep,0.126562,0.039375,0.042500,0.042188,0.035000,Happiness
1926,dining serve roughly surplus packaged weighed frozen,0.2,0.2,0.2,0.2,0.2,Neutral
1927,developed artificial nervous give prosthetic reflexe,0.081250,0.110625,0.213125,0.130000,0.090625,Fear
1928,basically done personal said studys now,0.001597,0.001094,0.001094,0.001099,0.000972,Happiness
1929,working electrical shanhui tackling,0.2,0.2,0.2,0.2,0.2,Neutral
1930,ocean creatures living,0.129375,0.038437,0.067812,0.041563,0.037500,Happiness
1931,basically done personal said studys now,0.000798,0.000547,0.000547,0.000549,0.000486,Happiness
1932,continue pattern conservative fiscal liberal social,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
1933,working electrical shanhui tackling,0.2,0.2,0.2,0.2,0.2,Neutral
1934,opens ncaa tournament wright,0.2,0.2,0.2,0.2,0.2,Neutral
1935,achieving global set likely save avoidin,0.011031,0.003844,0.004625,0.004156,0.003219,Happiness
1936,most including benefit economically met,0.2,0.2,0.2,0.2,0.2,Neutral
1937,recently recognized,0.2,0.2,0.2,0.2,0.2,Neutral
1938,senior yearlong studying culminates work art th,0.214375,0.108750,0.098125,0.117500,0.102500,Happiness
1939,white made aware soon longer dominant racial,0.000625,0.000278,0.000278,0.000308,0.000281,Happiness
1940,developed artificial nervous give prosthetic reflexe,0.040625,0.055313,0.106563,0.065000,0.045312,Fear
1941,discussed free incl,0.000532,0.000140,0.000162,0.000140,0.000133,Happiness
1942,new optimize harvest also reducing inadvertently cat,1.400000,0.725000,0.760000,0.630000,0.825000,Happiness
1943,were successful intellectual enti,0.133750,0.035625,0.050937,0.038125,0.034375,Happiness
1944,etchemendy very evil look contrary,0.515000,1.910000,1.980000,1.485000,1.395000,Fear
1945,danielle brown free speech tools empathy,0.395133,0.332535,0.337541,0.302535,0.307533,Happiness
1946,society used,0.2,0.2,0.2,0.2,0.2,Neutral
1947,etchemendy committed given set methodology rational,0.2,0.2,0.2,0.2,0.2,Neutral
1948,final live,0.2,0.2,0.2,0.2,0.2,Neutral
1949,final,0.2,0.2,0.2,0.2,0.2,Neutral
1950,new recommend back eliminate,0.2,0.2,0.2,0.2,0.2,Neutral
1951,coauthored tian draws,0.2,0.2,0.2,0.2,0.2,Neutral
1952,catastrophizing pain says drseanmackey accepting,0.275000,0.832500,0.867500,0.840000,0.542500,Fear
1953,including female presenting core technical recruiting keep,0.063281,0.019688,0.021250,0.021094,0.017500,Happiness
1954,dining serve roughly surplus packaged weighed frozen,0.2,0.2,0.2,0.2,0.2,Neutral
1955,geothermal safely situated says,0.032188,0.007969,0.010625,0.008516,0.008047,Happiness
1956,approximately cervical avoided used full,0.2,0.2,0.2,0.2,0.2,Neutral
1957,spot pacific dubbed white working figuring,0.000313,0.000139,0.000139,0.000154,0.000140,Happiness
1958,professor kathryn phd shared stanford,0.2,0.2,0.2,0.2,0.2,Neutral
1959,alumna lily zheng ma professor emeritus scholars,0.003467,0.001279,0.001250,0.001240,0.001064,Happiness
1960,says geothermal safely positioned,0.016094,0.003984,0.005313,0.004258,0.004023,Happiness
1961,historic,0.2,0.2,0.2,0.2,0.2,Neutral
1962,taught emerging major says,0.2,0.2,0.2,0.2,0.2,Neutral
1963,white seems meet says led,0.000156,0.000070,0.000070,0.000077,0.000070,Happiness
1964,fastercharging make electric go viral says former,0.2,0.2,0.2,0.2,0.2,Neutral
1965,i think hear ink think theyre going says,0.845000,0.635000,0.595000,0.575000,0.595000,Happiness
1966,geothermal safely situated says,0.008047,0.001992,0.002656,0.002129,0.002012,Happiness
1967,professor emeritus alumna lily zheng scholars,0.001733,0.000640,0.000625,0.000620,0.000532,Happiness
1968,using inform public racial backfire even cause,0.2,0.2,0.2,0.2,0.2,Neutral
1969,make cell regulates,0.143125,0.106250,0.105000,0.100625,0.080625,Happiness
1970,investing educational professional,0.180000,0.082500,0.125625,0.081250,0.075000,Happiness
1971,stanford legal pt insight find past,0.2,0.2,0.2,0.2,0.2,Neutral
1972,episodes listen pt,0.2,0.2,0.2,0.2,0.2,Neutral
1973,episode stanford legal includes free,0.000133,0.000035,0.000041,0.000035,0.000033,Happiness
1974,approximately cervical avoided used full,0.2,0.2,0.2,0.2,0.2,Neutral
1975,scholars discuss usnorth korea possible future,0.000867,0.000320,0.000313,0.000310,0.000266,Happiness
1976,achieving ambitious paris highly likely global,0.2,0.2,0.2,0.2,0.2,Neutral
1977,there currently vaccine nipah virus,0.2,0.2,0.2,0.2,0.2,Neutral
1978,philosopher gathered discuss,0.2,0.2,0.2,0.2,0.2,Neutral
1979,emphasize shaping paired,0.2,0.2,0.2,0.2,0.2,Neutral
1980,scholars discuss usnorth korea futu,0.000433,0.000160,0.000156,0.000155,0.000133,Happiness
1981,discusses legal nfls new requiring stand,0.2,0.2,0.2,0.2,0.2,Neutral
1982,spot pacific dubbed white working figuring,0.000078,0.000035,0.000035,0.000038,0.000035,Happiness
1983,go general public pm,0.2,0.2,0.2,0.2,0.2,Neutral
1984,make cell regulates,0.071563,0.053125,0.052500,0.050313,0.040313,Happiness
1985,using inform public racial backfire even cause,0.2,0.2,0.2,0.2,0.2,Neutral
1986,look highest find different,0.2,0.2,0.2,0.2,0.2,Neutral
1987,need break cultural feel treated,1.007500,0.272500,0.277500,0.277500,0.262500,Happiness
1988,andrew sullivan discussing,0.2,0.2,0.2,0.2,0.2,Neutral
1989,sullydish moderated,0.2,0.2,0.2,0.2,0.2,Neutral
1990,including find strong achieving,0.003438,0.001543,0.001611,0.001182,0.001143,Happiness
1991,hpv used full cervical avoided,0.2,0.2,0.2,0.2,0.2,Neutral
1992,secured ncaa tuesday,0.2,0.2,0.2,0.2,0.2,Neutral
1993,professor emeritus alumna lily zheng scholars,0.000217,0.000080,0.000078,0.000078,0.000067,Happiness
1994,big,0.2,0.2,0.2,0.2,0.2,Neutral
1995,agree creating sustainable affordable require,0.2,0.2,0.2,0.2,0.2,Neutral
1996,studying get ideas better see,0.382500,0.165000,0.165000,0.166250,0.151250,Happiness
1997,artificial involve working together visiting,0.2,0.2,0.2,0.2,0.2,Neutral
1998,defeated vanderbilt ncaa,0.073750,0.211875,0.148750,0.200625,0.119375,Anger
1999,i best said attending,0.2,0.2,0.2,0.2,0.2,Neutral
2000,being simplified still leaving openended enough,0.2,0.2,0.2,0.2,0.2,Neutral
2001,satz start new,0.2,0.2,0.2,0.2,0.2,Neutral
2002,small clinical found online reduce,0.2,0.2,0.2,0.2,0.2,Neutral
2003,spliced taped processed reels historical,0.2,0.2,0.2,0.2,0.2,Neutral
2004,treating recognized embraced says,0.503750,0.136250,0.138750,0.138750,0.131250,Happiness
2005,net great says fellow,0.2,0.2,0.2,0.2,0.2,Neutral
2006,replace said distinguished visiting fellow timbie,0.2,0.2,0.2,0.2,0.2,Neutral
2007,traditional robots thermodynamic true,0.2,0.2,0.2,0.2,0.2,Neutral
2008,remake redirect get spend calm,0.2,0.2,0.2,0.2,0.2,Neutral
2009,brought environmental clinic federal ruled fish,0.640000,0.285000,0.337500,0.330000,0.402500,Happiness
2010,healthoriented including dinner limiting,0.920000,0.300000,0.287500,0.282500,0.315000,Happiness
2011,anaerobic key costeffective environmentally friendly,1.151621,0.282598,0.274941,0.274883,0.267207,Happiness
2012,associate visual teardropshaped nonvisual environmental,0.2,0.2,0.2,0.2,0.2,Neutral
2013,new integrated center diseases earliest,0.2,0.2,0.2,0.2,0.2,Neutral
2014,global traveled pittsburgh,0.000565,0.000179,0.000268,0.000189,0.000166,Happiness
2015,fortnite become offer help paren,0.2,0.2,0.2,0.2,0.2,Neutral
2016,according earned stanford,0.2,0.2,0.2,0.2,0.2,Neutral
2017,net necessarily guarantee free open says,0.000067,0.000018,0.000020,0.000018,0.000017,Happiness
2018,according earned stanford,0.2,0.2,0.2,0.2,0.2,Neutral
2019,according earned stanford,0.2,0.2,0.2,0.2,0.2,Neutral
2020,according earned stanford,0.2,0.2,0.2,0.2,0.2,Neutral
2021,according earned stanford,0.2,0.2,0.2,0.2,0.2,Neutral
2022,according earned stanford,0.2,0.2,0.2,0.2,0.2,Neutral
2023,stanfordmed according earned s,0.2,0.2,0.2,0.2,0.2,Neutral
2024,stanfordmed according earned,0.2,0.2,0.2,0.2,0.2,Neutral
2025,according earned stanford,0.2,0.2,0.2,0.2,0.2,Neutral
2026,according earned stanford,0.2,0.2,0.2,0.2,0.2,Neutral
2027,according earned stanford,0.2,0.2,0.2,0.2,0.2,Neutral
2028,according earned stanford,0.2,0.2,0.2,0.2,0.2,Neutral
2029,according earned stanford,0.2,0.2,0.2,0.2,0.2,Neutral
2030,according earned stanford,0.2,0.2,0.2,0.2,0.2,Neutral
2031,according earned stanford,0.2,0.2,0.2,0.2,0.2,Neutral
2032,posttraumatic including disrupt traumatic,0.2,0.2,0.2,0.2,0.2,Neutral
2033,keep frosting intact slightly healthier says,0.2,0.2,0.2,0.2,0.2,Neutral
2034,wish high said graduate,0.544375,0.172578,0.196953,0.219062,0.144922,Happiness
2035,ago namesake born,0.2,0.2,0.2,0.2,0.2,Neutral
2036,anaerobic key costeffective environmentally friendly,0.575811,0.141299,0.137471,0.137441,0.133604,Happiness
2037,healthoriented including dinner limiting,0.460000,0.150000,0.143750,0.141250,0.157500,Happiness
2038,hawaiian isolated indicative says,0.2,0.2,0.2,0.2,0.2,Neutral
2039,know previous performed receive slightly lower w,0.2,0.2,0.2,0.2,0.2,Neutral
2040,nigam discusses future artificial,0.2,0.2,0.2,0.2,0.2,Neutral
2041,faces mounting needs play addressing marc,0.003047,0.001797,0.001816,0.001953,0.001699,Happiness
2042,listen pt past,0.2,0.2,0.2,0.2,0.2,Neutral
2043,stanford legal pt past,0.2,0.2,0.2,0.2,0.2,Neutral
2044,waiting social best tactic dependable,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
2045,th annual continues free open public,0.000033,0.000009,0.000010,0.000009,0.000008,Happiness
2046,teaching learning global also deeply rooted local,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
2047,todays include learning preparing workforce,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
2048,sean stanford legal,0.2,0.2,0.2,0.2,0.2,Neutral
2049,following adviceif find isled sheila,0.2,0.2,0.2,0.2,0.2,Neutral
2050,never met didnt said bacterial,0.2,0.2,0.2,0.2,0.2,Neutral
2051,waiting social best tactic dependable,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
2052,th annual special,0.2,0.2,0.2,0.2,0.2,Neutral
2053,open offer globally inspired elevated daily,0.001978,0.000576,0.000605,0.000576,0.000532,Happiness
2054,clinicians frequently used shorter easier remember,0.2,0.2,0.2,0.2,0.2,Neutral
2055,biden emphasized play improving,0.2,0.2,0.2,0.2,0.2,Neutral
2056,launched alumni aims major metropolitan worldwide,0.2,0.2,0.2,0.2,0.2,Neutral
2057,nigam discusses future artificial,0.2,0.2,0.2,0.2,0.2,Neutral
2058,know previous performed receive slightly lower w,0.2,0.2,0.2,0.2,0.2,Neutral
2059,many believe really soured writes ccsres new,0.820000,0.715000,0.720000,0.640000,0.995000,Disgust
2060,dining beloved say helps th,0.2,0.2,0.2,0.2,0.2,Neutral
2061,augmented place virtual,0.2,0.2,0.2,0.2,0.2,Neutral
2062,nominated christina amy blue described beating,0.459375,0.535000,0.536250,0.452500,0.545000,Disgust
2063,kursat margarethagan built providing humancentered bitesize,0.2,0.2,0.2,0.2,0.2,Neutral
2064,third rubensteinbing studentathlete civic engagement stan,0.2,0.2,0.2,0.2,0.2,Neutral
2065,struggled battles creative internet says,0.2,0.2,0.2,0.2,0.2,Neutral
2066,never deal said milani simply key,4.995879,4.997402,4.997559,4.997617,4.997793,Disgust
2067,hawaiian isolated indicative says,0.2,0.2,0.2,0.2,0.2,Neutral
2068,bicoastal hope schroeder qian augmented,0.508750,0.137500,0.165000,0.168750,0.137500,Happiness
2069,jonathon stray interdisciplinary aggregate local different,0.2,0.2,0.2,0.2,0.2,Neutral
2070,ai call,0.2,0.2,0.2,0.2,0.2,Neutral
2071,writing posing rough abe davis leake untrained,0.720000,1.115000,1.000000,0.865000,0.695000,Anger
2072,magic sean make easier creating,0.2,0.2,0.2,0.2,0.2,Neutral
2073,crichton haotian,0.2,0.2,0.2,0.2,0.2,Neutral
2074,jane ohad fried create new lighting,0.2,0.2,0.2,0.2,0.2,Neutral
2075,animated taking,0.2,0.2,0.2,0.2,0.2,Neutral
2076,multiinstitutional hypothetical,0.2,0.2,0.2,0.2,0.2,Neutral
2077,art undergraduate kirks learning,0.053594,0.027188,0.024531,0.029375,0.025625,Happiness
2078,running thoroughbred elite human dire,0.2,0.2,0.2,0.2,0.2,Neutral
2079,global going take different coming together,0.2,0.2,0.2,0.2,0.2,Neutral
2080,decathlete winning,2.363437,2.457813,2.457813,2.458750,2.463437,Disgust
2081,perceive depends well personal talking,0.000399,0.000273,0.000273,0.000275,0.000243,Happiness
