,Tweets,Happiness,Anger,Fear,Sadness,Disgust,Sentiment
1894,participated admirmasic working,0.2,0.2,0.2,0.2,0.2,Neutral
1895,discusses encourages succeed,0.2,0.2,0.2,0.2,0.2,Neutral
1896,incoming solar,0.2,0.2,0.2,0.2,0.2,Neutral
1897,moses receive tackles,0.2,0.2,0.2,0.2,0.2,Neutral
1898,medley comprised jenny laura rosado registered nearly,0.2,0.2,0.2,0.2,0.2,Neutral
1899,soleil varied tanabe,0.2,0.2,0.2,0.2,0.2,Neutral
1900,opens,0.2,0.2,0.2,0.2,0.2,Neutral
1901,read say,0.2,0.2,0.2,0.2,0.2,Neutral
1902,roundup offers computing going next,0.2,0.2,0.2,0.2,0.2,Neutral
1903,little goes long,0.2,0.2,0.2,0.2,0.2,Neutral
1904,latest open created initiative,0.2,0.2,0.2,0.2,0.2,Neutral
1905,refining political,0.2,0.2,0.2,0.2,0.2,Neutral
1906,mildred s celebrated known queen born,0.725000,0.360000,0.372500,0.322500,0.302500,Happiness
1907,mitdeptofbe pumpkin run raised ate back,0.2,0.2,0.2,0.2,0.2,Neutral
1908,kevin joined became green attend,0.024453,0.008594,0.008359,0.009141,0.008906,Happiness
1909,starting new abroad,0.2,0.2,0.2,0.2,0.2,Neutral
1910,efficient making singleatomthick waferscale opens flexible,0.2,0.2,0.2,0.2,0.2,Neutral
1911,killed,0.2,0.2,0.2,0.2,0.2,Neutral
1912,bought right profes,0.2,0.2,0.2,0.2,0.2,Neutral
1913,extending compact lightweight,0.2,0.2,0.2,0.2,0.2,Neutral
1914,flourishing takes,0.2,0.2,0.2,0.2,0.2,Neutral
1915,happening,0.2,0.2,0.2,0.2,0.2,Neutral
1916,admirmasic new create sustainable looking ancient held,0.2,0.2,0.2,0.2,0.2,Neutral
1917,celebrate free mit,0.002129,0.000562,0.000649,0.000562,0.000532,Happiness
1918,early,0.2,0.2,0.2,0.2,0.2,Neutral
1919,enhanced,0.2,0.2,0.2,0.2,0.2,Neutral
1920,favorite last episode teen,0.2,0.2,0.2,0.2,0.2,Neutral
1921,longterm lead huge cold fresh north atlantic,0.147000,0.221000,0.188000,0.223000,0.148000,Sadness
1922,find based skill,0.2,0.2,0.2,0.2,0.2,Neutral
1923,learn amp gets firing tiffany dennen,0.086250,0.158125,0.220625,0.183750,0.115000,Fear
1924,popular take free,0.001064,0.000281,0.000325,0.000281,0.000266,Happiness
1925,entire centered competitive,0.2,0.2,0.2,0.2,0.2,Neutral
1926,looks gaming online became bigtime,0.882500,0.472500,0.367500,0.397500,0.300000,Happiness
1927,machinelearning aid critical,0.2,0.2,0.2,0.2,0.2,Neutral
1928,explores behavior abundant,0.2,0.2,0.2,0.2,0.2,Neutral
1929,also midsized taking prioritizing,0.2,0.2,0.2,0.2,0.2,Neutral
1930,mit named bostonglobes amp womenled ma,0.000002,0.000001,0.000001,0.000001,0.000001,Happiness
1931,open new,0.2,0.2,0.2,0.2,0.2,Neutral
1932,atmosphere changing,0.2,0.2,0.2,0.2,0.2,Neutral
1933,chemical produce potent,0.2,0.2,0.2,0.2,0.2,Neutral
1934,seen,0.2,0.2,0.2,0.2,0.2,Neutral
1935,united unsure here help,0.060000,0.040000,0.038750,0.039688,0.036875,Happiness
1936,gives boost mit beginning mechanical,0.2,0.2,0.2,0.2,0.2,Neutral
1937,google doodle late dertouzos former visionary,0.2,0.2,0.2,0.2,0.2,Neutral
1938,investing greater ever imagine develop know,1.075000,0.377500,0.515625,0.396250,0.362500,Happiness
1939,winner brkthroughprize,0.2,0.2,0.2,0.2,0.2,Neutral
1940,bet know,0.2,0.2,0.2,0.2,0.2,Neutral
1941,nemit shroff helps make better,0.2,0.2,0.2,0.2,0.2,Neutral
1942,new generates wider optimized,0.2,0.2,0.2,0.2,0.2,Neutral
1943,move new exploring observing drawing learned,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
1944,almost half zip enable editing many diseasespecific,0.2,0.2,0.2,0.2,0.2,Neutral
1945,joint global develops cheaper faster earth modeling,0.226250,0.106250,0.120625,0.123125,0.105625,Happiness
1946,mitdeptofbe ally h found great stress procrastibaking,2.210000,1.742500,1.795000,1.810000,1.975000,Happiness
1947,biggest ever prevent slowing,0.093750,0.138125,0.105625,0.118125,0.115625,Anger
1948,dr sylvia weir paediatrician activist trained medic worked,0.2,0.2,0.2,0.2,0.2,Neutral
1949,novelist makes understanding,0.2,0.2,0.2,0.2,0.2,Neutral
1950,aid lost melanie,0.083750,0.151875,0.216875,0.181250,0.103750,Fear
1951,costeffective produces semiconducting outperform,0.2,0.2,0.2,0.2,0.2,Neutral
1952,cosmosgal hunt extrasolar,0.2,0.2,0.2,0.2,0.2,Neutral
1953,ellen swallow many firstsincluding first attend,0.2,0.2,0.2,0.2,0.2,Neutral
1954,supreme last gave sitting,0.2,0.2,0.2,0.2,0.2,Neutral
1955,were away hockey takes newmac videolive,0.2,0.2,0.2,0.2,0.2,Neutral
1956,prospective early firstyear,0.2,0.2,0.2,0.2,0.2,Neutral
1957,learn,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
1958,new,0.2,0.2,0.2,0.2,0.2,Neutral
1959,took senior aims put less,0.2,0.2,0.2,0.2,0.2,Neutral
1960,prior improve,0.000097,0.000031,0.000036,0.000031,0.000026,Happiness
1961,happy i going also anniversary,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
1962,creeping real halloween,0.2,0.2,0.2,0.2,0.2,Neutral
1963,boston,0.2,0.2,0.2,0.2,0.2,Neutral
1964,gotten done decided halloween paying,0.2,0.2,0.2,0.2,0.2,Neutral
1965,developed using instead,0.2,0.2,0.2,0.2,0.2,Neutral
1966,consoling helping heal,0.475000,0.153750,0.176250,0.170000,0.143750,Happiness
1967,michael dazzled fellow impressive,0.2,0.2,0.2,0.2,0.2,Neutral
1968,profbuehlermit allowed,0.2,0.2,0.2,0.2,0.2,Neutral
1969,paves faster efficient,0.2,0.2,0.2,0.2,0.2,Neutral
1970,grew immersed guiding,0.2,0.2,0.2,0.2,0.2,Neutral
1971,come tonight womens volleyball,0.2,0.2,0.2,0.2,0.2,Neutral
1972,interim alyce upholding,0.2,0.2,0.2,0.2,0.2,Neutral
1973,developed combined performing realtime realistic,0.2,0.2,0.2,0.2,0.2,Neutral
1974,is worth study risk reward make williamme,2.250000,0.610000,0.565000,0.570000,0.545000,Happiness
1975,move,0.2,0.2,0.2,0.2,0.2,Neutral
1976,celebrates black,0.000000,0.000001,0.000001,0.000001,0.000000,Anger
1977,d replicates affected amyotrophic lateral,0.2,0.2,0.2,0.2,0.2,Neutral
1978,endofday photos emer,0.2,0.2,0.2,0.2,0.2,Neutral
1979,square hottest cambridge boomtown innovative,0.395000,0.357500,0.327500,0.347500,0.335000,Happiness
1980,remember take biannual heard,0.2,0.2,0.2,0.2,0.2,Neutral
1981,learn sizable,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
1982,new opens genome,0.2,0.2,0.2,0.2,0.2,Neutral
1983,autonomous programmed,0.2,0.2,0.2,0.2,0.2,Neutral
1984,natural failure respond explain,0.297656,0.920391,0.980781,1.020508,0.720234,Sadness
1985,better institute best fundraising,0.2,0.2,0.2,0.2,0.2,Neutral
1986,happens shakes whole,0.2,0.2,0.2,0.2,0.2,Neutral
1987,targeting creative,0.2,0.2,0.2,0.2,0.2,Neutral
1988,eapsmit alissa named,0.000001,0.000001,0.000001,0.000001,0.000001,Happiness
1989,new main boeing cambridge together,0.2,0.2,0.2,0.2,0.2,Neutral
1990,welcome were glad,0.2,0.2,0.2,0.2,0.2,Neutral
1991,alexi common experiences lebanese led human,0.2,0.2,0.2,0.2,0.2,Neutral
1992,turned giant,0.2,0.2,0.2,0.2,0.2,Neutral
1993,helping small make big,0.2,0.2,0.2,0.2,0.2,Neutral
1994,using new uses robot training create ai,0.2,0.2,0.2,0.2,0.2,Neutral
1995,open releasing personal uses algorithms,0.102188,0.070000,0.070000,0.070312,0.062187,Happiness
1996,local,0.2,0.2,0.2,0.2,0.2,Neutral
1997,helping regenerate,0.2,0.2,0.2,0.2,0.2,Neutral
1998,developed emily lindemer uses social location give,0.000007,0.000002,0.000003,0.000002,0.000002,Happiness
1999,getting serious,0.362500,0.480000,0.492500,0.460000,0.322500,Fear
2000,developed cryptographic help neural identify promising,0.2,0.2,0.2,0.2,0.2,Neutral
2001,understanding autonomous iyadrahwan edmondawad mora,0.2,0.2,0.2,0.2,0.2,Neutral
2002,mitswimdive topped received ni,0.2,0.2,0.2,0.2,0.2,Neutral
2003,developed new lowpower hardwired perform publickey,0.2,0.2,0.2,0.2,0.2,Neutral
2004,inexpensive chipbased transform,0.2,0.2,0.2,0.2,0.2,Neutral
2005,appeared killian rainy sunset,2.060000,0.570000,0.555000,0.690000,0.545000,Happiness
2006,tonight gm farhan watching amp drawing statminded,0.031250,0.019531,0.022187,0.021562,0.020156,Happiness
2007,tiny bigger massproduced using new developed mit,0.2,0.2,0.2,0.2,0.2,Neutral
2008,much higher explains professor dean really cre,0.2,0.2,0.2,0.2,0.2,Neutral
2009,critical deep historian says phd,0.2,0.2,0.2,0.2,0.2,Neutral
2010,monitoring electromagnetic,0.2,0.2,0.2,0.2,0.2,Neutral
2011,novel help shed excess,0.2,0.2,0.2,0.2,0.2,Neutral
2012,continues trappist joins mit,0.2,0.2,0.2,0.2,0.2,Neutral
2013,marcia understanding universe,0.2,0.2,0.2,0.2,0.2,Neutral
2014,seen future global meet,0.2,0.2,0.2,0.2,0.2,Neutral
2015,computational awarded,0.2,0.2,0.2,0.2,0.2,Neutral
2016,approaching assume good first,0.000017,0.000004,0.000005,0.000004,0.000004,Happiness
2017,create,0.2,0.2,0.2,0.2,0.2,Neutral
2018,examines nail,0.2,0.2,0.2,0.2,0.2,Neutral
2019,show shifting signal environmental,0.2,0.2,0.2,0.2,0.2,Neutral
2020,phd designs help guide light silicon seeks,0.2,0.2,0.2,0.2,0.2,Neutral
2021,dioxide switch different,0.2,0.2,0.2,0.2,0.2,Neutral
2022,were thankful sm safe,0.599375,0.163437,0.168750,0.195781,0.156094,Happiness
2023,barbie new mit,0.2,0.2,0.2,0.2,0.2,Neutral
2024,saturday cheer uscgacademy fellow,2.190000,0.520000,0.540000,0.585000,0.565000,Happiness
2025,long got classroom knew done good,0.000008,0.000002,0.000002,0.000002,0.000002,Happiness
2026,schwarzman computing intended interdisciplinary,0.2,0.2,0.2,0.2,0.2,Neutral
2027,flourishing takes,0.2,0.2,0.2,0.2,0.2,Neutral
2028,rapidly reconfigured,0.2,0.2,0.2,0.2,0.2,Neutral
2029,new see artificial placed new,0.2,0.2,0.2,0.2,0.2,Neutral
2030,inspired infinite spacious new institutes,0.007910,0.002305,0.002422,0.002305,0.002129,Happiness
2031,big infinitecooling cooling tower top,0.725000,0.725000,0.970000,0.805000,0.680000,Fear
2032,interested funding external abroad iap check,0.024844,0.011094,0.011641,0.010859,0.010156,Happiness
2033,took killian fell exclaimed,0.2,0.2,0.2,0.2,0.2,Neutral
2034,gets,0.2,0.2,0.2,0.2,0.2,Neutral
2035,senior analyzes cern fundamental,0.2,0.2,0.2,0.2,0.2,Neutral
2036,move much faster educating next new,0.2,0.2,0.2,0.2,0.2,Neutral
2037,scientific human take,0.2,0.2,0.2,0.2,0.2,Neutral
2038,named female,0.000001,0.000000,0.000000,0.000000,0.000000,Happiness
2039,control,0.2,0.2,0.2,0.2,0.2,Neutral
2040,recently broke largest skydiving coordinated,0.2,0.2,0.2,0.2,0.2,Neutral
2041,regarding stephen schwarzman computing,0.2,0.2,0.2,0.2,0.2,Neutral
2042,arctic speed major ocean current,0.008086,0.002402,0.004238,0.002598,0.002344,Happiness
2043,angelika wins,0.034141,0.010547,0.010547,0.010313,0.009141,Happiness
2044,monday,0.2,0.2,0.2,0.2,0.2,Neutral
2045,former alphabet visiting fellow,0.2,0.2,0.2,0.2,0.2,Neutral
2046,affects nearly gradually killing control now mit,0.2,0.2,0.2,0.2,0.2,Neutral
2047,new provide platform international,0.2,0.2,0.2,0.2,0.2,Neutral
2048,nuno probing,0.2,0.2,0.2,0.2,0.2,Neutral
2049,establishment stephen schwarzman computing,0.2,0.2,0.2,0.2,0.2,Neutral
2050,icymi groundbreaking computing artificial,0.2,0.2,0.2,0.2,0.2,Neutral
2051,technological go ethical anticipate,0.2,0.2,0.2,0.2,0.2,Neutral
2052,rometty groundbreaking initiative new schwarzman,0.2,0.2,0.2,0.2,0.2,Neutral
2053,mit schwarzman computing unprecedented,0.2,0.2,0.2,0.2,0.2,Neutral
2054,stephen schwarzman computing create new many f,0.2,0.2,0.2,0.2,0.2,Neutral
2055,groundbreaking computing ai mit stephen,0.2,0.2,0.2,0.2,0.2,Neutral
2056,tinker landing identify optimal mars,0.2,0.2,0.2,0.2,0.2,Neutral
2057,big new,0.2,0.2,0.2,0.2,0.2,Neutral
2058,new observing nanoscale crystal forming nanoscale,0.2,0.2,0.2,0.2,0.2,Neutral
2059,coining neri oxman crew turned,1.120000,0.600000,0.560000,0.570000,0.600000,Happiness
2060,hails want make better,0.2,0.2,0.2,0.2,0.2,Neutral
2061,afraid i love see,0.277500,0.535000,1.125000,0.665000,0.412500,Fear
2062,quickly harvest d bringing closer,0.2,0.2,0.2,0.2,0.2,Neutral
2063,detangling,0.2,0.2,0.2,0.2,0.2,Neutral
2064,new latest longrunning,0.2,0.2,0.2,0.2,0.2,Neutral
2065,helps robots,0.2,0.2,0.2,0.2,0.2,Neutral
2066,new mithosted open wider public seeks reduce,0.2,0.2,0.2,0.2,0.2,Neutral
2067,contribute,0.2,0.2,0.2,0.2,0.2,Neutral
2068,testing new,0.2,0.2,0.2,0.2,0.2,Neutral
2069,prize helps close gender,0.647500,0.362500,0.327500,0.352500,0.355000,Happiness
2070,extracts granular behavioral accurately flag suspicious,1.102500,0.940000,1.015000,0.820000,0.745000,Happiness
2071,lifeblood give hope better cynthia,0.015898,0.004297,0.005156,0.005273,0.004297,Happiness
2072,wed single,0.2,0.2,0.2,0.2,0.2,Neutral
2073,last substantial first new amp,0.2,0.2,0.2,0.2,0.2,Neutral
2074,ocw open educational collect find,0.2,0.2,0.2,0.2,0.2,Neutral
2075,tiny useful,0.221875,0.079375,0.071250,0.072500,0.070000,Happiness
2076,exploring nanocale mildred dresselhaus former,0.2,0.2,0.2,0.2,0.2,Neutral
2077,new solving longstanding,0.2,0.2,0.2,0.2,0.2,Neutral
2078,evident new core,0.2,0.2,0.2,0.2,0.2,Neutral
2079,good,0.000004,0.000001,0.000001,0.000001,0.000001,Happiness
2080,creating dprinted sculptures d,0.2,0.2,0.2,0.2,0.2,Neutral
2081,modern crash i sometimes wonder eventually walk,0.151895,0.353682,0.456563,0.423848,0.272412,Fear
2082,nobel award william nordhaus recognizes economic curb,0.2,0.2,0.2,0.2,0.2,Neutral
2083,happy celebrate pioneering,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
2084,opens flexible made exotic,0.2,0.2,0.2,0.2,0.2,Neutral
2085,happy ultrasmall new,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
2086,ideas making future,1.530000,0.660000,0.660000,0.665000,0.605000,Happiness
2087,wins nobel prize economic,0.017070,0.005273,0.005273,0.005156,0.004570,Happiness
2088,phd,0.2,0.2,0.2,0.2,0.2,Neutral
2089,artificial uses transparent reasoning,0.2,0.2,0.2,0.2,0.2,Neutral
2090,learns pick using spoken,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
2091,edxonline critical,0.2,0.2,0.2,0.2,0.2,Neutral
2092,presented bacow reif,0.031641,0.009844,0.010625,0.010547,0.008750,Happiness
2093,providing brokering says,0.2,0.2,0.2,0.2,0.2,Neutral
2094,discusses new,0.2,0.2,0.2,0.2,0.2,Neutral
2095,uses d,0.2,0.2,0.2,0.2,0.2,Neutral
2096,new explores unlikely,0.2,0.2,0.2,0.2,0.2,Neutral
2097,mitchina applying solve,0.2,0.2,0.2,0.2,0.2,Neutral
2098,happy incredible changing daywere proud arou,0.024844,0.012109,0.012344,0.010078,0.009844,Happiness
2099,amy win macarthur,0.008535,0.002637,0.002637,0.002578,0.002285,Happiness
2100,said set understand scientific better,0.2,0.2,0.2,0.2,0.2,Neutral
2101,soon sense texting,0.2,0.2,0.2,0.2,0.2,Neutral
2102,discover unexpected,0.2,0.2,0.2,0.2,0.2,Neutral
2103,helps robots,0.2,0.2,0.2,0.2,0.2,Neutral
2104,were celebrating smoot fraternity invented new,0.2,0.2,0.2,0.2,0.2,Neutral
2105,inspired reaching,0.003955,0.001152,0.001211,0.001152,0.001064,Happiness
2106,ever feel unsettled require social,0.000003,0.000001,0.000002,0.000001,0.000001,Happiness
2107,last new,0.2,0.2,0.2,0.2,0.2,Neutral
2108,spoke professor discuss artificial,0.2,0.2,0.2,0.2,0.2,Neutral
2109,last first womens newmac,0.2,0.2,0.2,0.2,0.2,Neutral
2110,friedman examines global,0.2,0.2,0.2,0.2,0.2,Neutral
2111,jclinic lives everywhere major developing,0.2,0.2,0.2,0.2,0.2,Neutral
2112,tiny useful,0.110937,0.039688,0.035625,0.036250,0.035000,Happiness
2113,great perspective evidencebased promote,0.2,0.2,0.2,0.2,0.2,Neutral
2114,announcing designed give pursue master liberal,0.2,0.2,0.2,0.2,0.2,Neutral
2115,mit chemistry fair pm see mit medical spouses amp,0.2,0.2,0.2,0.2,0.2,Neutral
2116,solar electric poses name,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
2117,throws open greater fourth annual,0.2,0.2,0.2,0.2,0.2,Neutral
2118,new small demand,0.2,0.2,0.2,0.2,0.2,Neutral
2119,forefront new,0.2,0.2,0.2,0.2,0.2,Neutral
2120,cross bioengineering major proud i,0.024844,0.012109,0.012344,0.010078,0.009844,Happiness
2121,helping optimize,0.2,0.2,0.2,0.2,0.2,Neutral
2122,original,0.2,0.2,0.2,0.2,0.2,Neutral
2123,ripples ancient,0.2,0.2,0.2,0.2,0.2,Neutral
2124,proud contributed fantastic happy,0.006211,0.003027,0.003086,0.002520,0.002461,Happiness
2125,civil complex,0.2,0.2,0.2,0.2,0.2,Neutral
2126,produces causing premature,0.2,0.2,0.2,0.2,0.2,Neutral
2127,earth sheds,0.113125,0.053125,0.060312,0.061562,0.052812,Happiness
2128,rt reached officially published supplemental,0.2,0.2,0.2,0.2,0.2,Neutral
2129,late first overtime allowed defeat womens,0.2,0.2,0.2,0.2,0.2,Neutral
2130,unravel engineer new top,0.2,0.2,0.2,0.2,0.2,Neutral
2131,celebrating,0.2,0.2,0.2,0.2,0.2,Neutral
2132,future alumfounded designing hybrid fuelefficient,0.2,0.2,0.2,0.2,0.2,Neutral
2133,th annual encouraging female middle high,0.2,0.2,0.2,0.2,0.2,Neutral
2134,artificial uses transparent reasoning,0.2,0.2,0.2,0.2,0.2,Neutral
2135,does free flow make,0.000532,0.000140,0.000162,0.000140,0.000133,Happiness
2136,new biology cognitive chemistry ear,0.2,0.2,0.2,0.2,0.2,Neutral
2137,find measurement mit then need get mobius,0.2,0.2,0.2,0.2,0.2,Neutral
2138,imperial launched new,0.2,0.2,0.2,0.2,0.2,Neutral
2139,be sure screenshot graphic ahead,0.2,0.2,0.2,0.2,0.2,Neutral
2140,mit hoped celebrate universitys longtime,0.007949,0.002148,0.002578,0.002637,0.002148,Happiness
2141,finds best stick landing,0.2,0.2,0.2,0.2,0.2,Neutral
2142,participating free,0.000266,0.000070,0.000081,0.000070,0.000067,Happiness
2143,engaged least intercultural showed higher,1.082500,0.320000,0.555000,0.327500,0.297500,Happiness
2144,icymi worked creating living squarefoot,0.2,0.2,0.2,0.2,0.2,Neutral
2145,new daily give regular find,0.2,0.2,0.2,0.2,0.2,Neutral
2146,wow gorgeous sunset anniversary,1.030000,0.285000,0.277500,0.345000,0.272500,Happiness
2147,applying scientific studied administered improve,0.000048,0.000016,0.000018,0.000015,0.000013,Happiness
2148,new help predict,0.2,0.2,0.2,0.2,0.2,Neutral
2149,smoothing rough,0.375000,0.351250,0.317500,0.285625,0.245000,Happiness
2150,fallfest follow look planning,0.2,0.2,0.2,0.2,0.2,Neutral
2151,provides overview make freely openly available,0.2,0.2,0.2,0.2,0.2,Neutral
2152,new led prof investigate immune used,0.2,0.2,0.2,0.2,0.2,Neutral
2153,diesel europe greatly exceed laboratory,0.2,0.2,0.2,0.2,0.2,Neutral
2154,love light gray monday remember take,0.2,0.2,0.2,0.2,0.2,Neutral
2155,chaplain,0.2,0.2,0.2,0.2,0.2,Neutral
2156,building largest usher new nanoscale,0.006523,0.004844,0.005469,0.004648,0.004883,Happiness
2157,curb aim mix fuelsaving flexible,0.2,0.2,0.2,0.2,0.2,Neutral
2158,dickson trailblazing new spark scout,0.2,0.2,0.2,0.2,0.2,Neutral
2159,undergraduate undergraduate,0.2,0.2,0.2,0.2,0.2,Neutral
2160,first autumnal soon gush yellow,0.933750,0.390625,0.390625,0.421250,0.385000,Happiness
2161,have good,0.000002,0.000001,0.000001,0.000001,0.000001,Happiness
2162,funded funny open humor,2.235000,0.575000,0.595000,0.610000,0.630000,Happiness
2163,last need feedback help select promising techbased global,0.2,0.2,0.2,0.2,0.2,Neutral
2164,lives incarcerated,0.2,0.2,0.2,0.2,0.2,Neutral
2165,coauthored prof amy finds bundling medicare hip,0.2,0.2,0.2,0.2,0.2,Neutral
2166,automates chemical,0.2,0.2,0.2,0.2,0.2,Neutral
2167,plasma worlds largest,0.091563,0.050000,0.055000,0.057188,0.048125,Happiness
2168,art algorithms cant artsy raised burgeoning,0.053594,0.027187,0.024531,0.029375,0.025625,Happiness
2169,ok publish,0.2,0.2,0.2,0.2,0.2,Neutral
2170,medical see know barry,0.2,0.2,0.2,0.2,0.2,Neutral
2171,maximize amp get latest,0.2,0.2,0.2,0.2,0.2,Neutral
2172,found florida australia persian,0.2,0.2,0.2,0.2,0.2,Neutral
2173,reducing false,0.2,0.2,0.2,0.2,0.2,Neutral
2174,covering forefront designed inspire,0.120313,0.035937,0.035625,0.037187,0.034688,Happiness
